number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,satisfaction_level,last_evaluation,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_low,salary_medium
3,180,2,1,0,0,0.64,0.64,0,0,0,0,0,0,1,0,0,1,0
2,199,2,0,0,0,0.71,0.93,0,0,0,0,0,0,1,0,0,1,0
4,190,2,0,0,0,0.58,0.63,0,0,0,0,0,0,1,0,0,0,1
4,151,3,1,0,0,0.87,0.96,0,0,0,0,0,0,1,0,0,0,1
4,162,3,0,0,0,0.58,0.85,0,0,0,0,0,0,1,0,0,0,1
3,139,2,0,0,0,0.87,0.67,0,0,0,0,0,0,1,0,0,0,1
3,231,3,1,0,0,0.72,0.86,0,0,0,0,0,0,1,0,0,0,1
5,269,2,0,0,0,0.67,0.83,0,0,0,0,0,0,1,0,0,0,1
4,249,3,0,0,0,0.53,0.97,0,0,0,0,0,0,1,0,0,0,1
3,148,2,0,0,0,0.78,0.61,0,0,0,0,0,0,1,0,0,0,1
4,233,5,0,0,0,0.19,0.63,0,0,0,0,0,0,1,0,0,0,1
4,240,4,0,0,0,1.0,0.88,0,0,0,0,0,0,1,0,0,0,1
5,229,2,1,0,0,0.75,0.75,0,0,0,0,0,0,1,0,0,0,1
3,256,2,1,0,0,0.29,0.66,0,0,0,0,0,0,1,0,0,0,1
2,188,2,0,0,0,0.37,0.7,0,0,0,0,0,0,1,0,0,0,0
3,167,2,0,0,0,0.78,0.5,0,0,0,0,0,0,1,0,0,1,0
5,190,4,0,0,0,0.24,0.64,0,0,0,0,0,0,1,0,0,0,1
4,168,3,0,0,0,0.49,0.7,0,1,0,0,0,0,0,0,0,0,1
6,154,5,0,0,0,0.18,0.64,0,1,0,0,0,0,0,0,0,0,1
4,135,3,0,0,0,0.76,0.85,0,1,0,0,0,0,0,0,0,0,1
4,217,3,0,0,0,0.5,0.97,0,0,1,0,0,0,0,0,0,1,0
3,253,2,0,0,0,0.82,0.94,0,0,1,0,0,0,0,0,0,1,0
3,180,3,0,0,0,0.97,0.94,0,0,1,0,0,0,0,0,0,1,0
4,225,2,0,0,0,0.72,0.9,0,0,1,0,0,0,0,0,0,1,0
4,134,3,1,0,0,0.98,0.64,0,0,0,0,0,0,0,0,1,1,0
3,192,2,0,0,0,0.76,0.73,0,0,0,0,0,0,0,0,1,1,0
3,224,3,0,0,0,0.72,0.88,0,0,0,0,0,0,0,0,1,1,0
3,260,5,0,0,0,0.96,0.91,0,0,0,0,0,0,0,0,1,1,0
3,178,3,1,0,0,0.62,0.78,0,0,0,0,0,0,0,0,1,1,0
4,166,5,1,0,0,0.25,0.98,0,0,0,0,0,0,0,0,1,1,0
5,180,3,0,0,0,0.82,0.56,0,0,0,0,0,0,0,0,1,1,0
3,189,2,0,0,0,0.59,0.9,0,0,0,0,0,0,0,0,1,1,0
3,154,3,0,0,0,0.94,0.73,0,0,0,0,0,0,0,0,1,1,0
3,236,3,0,0,0,0.72,0.88,0,0,0,0,0,0,0,0,1,1,0
5,198,3,0,0,0,0.53,0.78,0,0,0,0,0,0,0,0,1,1,0
3,148,3,0,0,0,0.67,0.83,0,0,0,0,0,0,0,1,0,1,0
4,205,2,0,0,0,0.99,0.52,0,0,0,0,0,0,0,1,0,1,0
4,133,3,0,0,0,0.64,0.53,0,0,0,0,0,0,0,1,0,1,0
4,160,3,1,0,0,0.61,0.57,0,0,0,0,0,0,0,1,0,1,0
4,201,2,1,0,0,0.89,0.85,0,0,0,0,0,0,0,1,0,1,0
5,157,4,0,0,0,0.61,0.7,0,0,0,0,0,0,0,1,0,1,0
3,260,2,0,0,0,0.9,0.74,0,0,0,0,0,0,0,1,0,0,1
5,152,3,0,0,0,0.96,0.51,0,0,0,0,0,0,0,1,0,0,1
4,218,3,0,0,0,0.62,0.55,0,0,0,0,0,0,0,1,0,0,1
3,252,2,0,0,0,0.89,0.57,0,0,0,0,0,0,0,1,0,0,1
4,216,3,0,0,0,0.52,0.67,0,0,0,0,0,0,0,1,0,0,1
3,183,2,0,0,0,0.66,0.99,0,0,0,0,0,0,0,0,1,0,1
5,269,2,0,0,0,0.96,0.6,0,0,0,0,0,0,0,0,1,0,1
5,132,4,0,0,0,0.95,0.89,0,0,0,0,0,0,0,0,1,0,1
4,170,4,0,0,0,0.75,0.98,0,0,0,1,0,0,0,0,0,0,1
5,257,5,1,0,0,0.39,0.87,0,0,0,0,0,0,0,0,0,0,1
3,138,2,0,0,0,0.93,0.69,0,0,0,0,0,0,0,0,0,0,1
3,115,3,0,0,0,0.44,0.54,0,0,0,0,0,0,0,0,0,0,1
3,165,2,0,0,0,0.9,0.67,0,0,0,0,0,0,0,0,0,0,0
3,214,3,0,0,0,0.75,0.81,0,0,0,0,0,0,0,0,0,1,0
2,246,2,0,0,0,0.45,0.75,0,0,0,0,0,1,0,0,0,0,1
2,188,3,0,0,0,0.42,0.6,0,0,0,0,0,1,0,0,0,0,1
3,255,2,0,0,0,0.99,0.82,0,0,0,0,0,1,0,0,0,0,1
4,190,2,0,0,0,0.89,0.91,0,0,0,0,0,1,0,0,0,0,1
4,164,4,0,0,0,0.96,0.9,0,0,0,0,0,0,0,0,0,1,0
3,165,3,0,0,0,0.5,0.46,1,0,0,0,0,0,0,0,0,1,0
3,141,3,0,0,0,0.59,0.59,1,0,0,0,0,0,0,0,0,1,0
3,154,2,0,0,0,0.57,0.69,1,0,0,0,0,0,0,0,0,1,0
3,165,2,0,0,0,1.0,0.87,1,0,0,0,0,0,0,0,0,1,0
5,266,2,0,0,0,0.6,0.59,1,0,0,0,0,0,0,0,0,1,0
6,235,6,0,0,0,0.21,0.85,1,0,0,0,0,0,0,0,0,1,0
4,159,2,0,0,0,0.63,0.83,0,0,0,0,1,0,0,0,0,1,0
3,218,3,0,0,0,0.8,0.82,0,0,0,0,0,0,1,0,0,1,0
3,149,4,0,0,0,0.51,0.96,0,1,0,0,0,0,0,0,0,1,0
5,239,3,0,0,0,0.89,0.96,0,0,0,0,0,0,0,1,0,1,0
4,225,3,0,0,0,0.83,0.58,0,0,0,0,0,0,0,0,1,1,0
6,247,3,0,0,0,0.77,0.74,0,0,0,1,0,0,0,0,0,1,0
4,183,2,0,0,0,0.79,0.99,0,0,0,0,1,0,0,0,0,1,0
5,214,2,0,0,0,0.63,0.85,0,0,0,0,1,0,0,0,0,1,0
5,113,2,0,0,0,0.68,0.48,0,0,0,0,1,0,0,0,0,1,0
4,244,2,0,0,0,0.74,0.69,0,0,0,0,0,0,1,0,0,1,0
6,286,4,0,0,0,0.49,0.67,0,0,0,0,0,0,1,0,0,1,0
3,139,2,0,0,0,0.46,0.55,0,0,0,0,0,0,1,0,0,0,1
5,176,3,0,0,0,0.9,0.91,0,0,0,0,0,0,1,0,0,0,1
5,136,3,0,0,0,0.7,0.67,0,0,0,0,0,0,1,0,0,0,1
4,222,2,0,0,0,0.84,0.71,0,0,0,0,0,0,1,0,0,0,1
4,269,4,0,0,0,0.89,0.77,0,0,0,0,0,0,1,0,0,0,1
4,183,2,0,0,0,0.59,0.87,0,0,0,0,0,0,1,0,0,0,1
3,206,3,0,0,0,0.57,0.72,0,0,0,0,0,0,1,0,0,0,1
3,158,3,0,0,0,0.53,0.49,0,0,0,0,0,0,1,0,0,0,1
4,136,3,0,0,0,0.83,0.89,0,0,0,0,0,0,1,0,0,0,1
4,182,2,0,0,0,0.51,0.66,0,0,0,0,0,0,1,0,0,0,1
4,268,3,0,0,0,0.78,0.61,0,0,0,0,0,0,1,0,0,0,1
3,144,3,0,0,0,0.52,0.69,0,0,0,0,0,0,1,0,0,0,1
5,286,4,0,0,0,0.42,0.5,0,0,0,0,0,0,1,0,0,0,0
2,268,3,0,0,0,0.61,0.38,0,0,0,0,0,0,1,0,0,1,0
3,255,3,0,0,0,0.85,1.0,0,0,0,0,0,0,1,0,0,0,1
6,245,5,0,0,0,0.17,0.85,0,0,0,0,0,0,1,0,0,0,1
3,134,2,1,0,0,0.79,0.52,0,0,0,0,0,0,1,0,0,0,1
3,251,3,1,0,0,0.56,0.98,0,1,0,0,0,0,0,0,0,0,1
5,165,2,0,0,0,0.5,0.73,0,1,0,0,0,0,0,0,0,1,0
3,223,2,1,0,0,0.51,0.53,0,1,0,0,0,0,0,0,0,1,0
4,225,4,0,0,0,0.77,0.67,0,0,1,0,0,0,0,0,0,1,0
3,196,3,1,0,0,0.84,0.9,0,0,1,0,0,0,0,0,0,1,0
3,253,3,0,0,0,0.21,0.49,0,0,1,0,0,0,0,0,0,1,0
5,222,3,0,0,0,0.65,0.57,0,0,1,0,0,0,0,0,0,1,0
4,135,3,0,0,0,0.95,0.87,0,0,0,0,0,0,0,0,1,1,0
4,217,2,0,0,0,0.8,0.75,0,0,0,0,0,0,0,0,1,1,0
5,192,2,0,0,0,0.77,0.85,0,0,0,0,0,0,0,0,1,1,0
3,172,3,0,0,0,0.57,0.7,0,0,0,0,0,0,0,0,1,1,0
4,183,3,0,0,0,0.92,0.55,0,0,0,0,0,0,0,0,1,1,0
5,186,2,0,0,0,1.0,0.71,0,0,0,0,0,0,0,0,1,1,0
4,163,3,0,0,0,0.85,0.67,0,0,0,0,0,0,0,0,1,1,0
4,262,3,0,0,0,0.57,0.8,0,0,0,0,0,0,0,0,1,1,0
3,202,3,0,0,0,0.66,0.68,0,0,0,0,0,0,0,0,1,1,0
4,248,3,0,0,0,0.85,0.8,0,0,0,0,0,0,0,0,1,1,0
5,214,2,0,0,0,0.99,0.5,0,0,0,0,0,0,0,0,1,1,0
4,260,4,0,0,0,0.91,0.82,0,0,0,0,0,0,0,1,0,1,0
4,260,3,0,0,0,0.96,0.97,0,0,0,0,0,0,0,1,0,1,0
4,251,2,0,0,0,0.49,0.52,0,0,0,0,0,0,0,1,0,1,0
5,179,5,0,0,0,0.39,0.85,0,0,0,0,0,0,0,1,0,1,0
4,178,2,1,0,0,0.87,0.74,0,0,0,0,0,0,0,1,0,0,1
6,210,4,0,0,0,0.19,0.85,0,0,0,0,0,0,0,1,0,0,1
3,273,4,0,0,0,0.9,0.83,0,0,0,0,0,0,0,1,0,0,1
5,166,2,0,0,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0,1
5,246,2,0,0,0,0.7,0.9,0,0,0,0,0,0,0,1,0,0,1
5,192,3,0,0,0,0.52,0.55,0,0,0,0,0,0,0,1,0,0,1
3,274,3,0,0,0,0.71,0.69,0,0,0,0,0,0,0,1,0,0,1
3,232,3,0,0,0,0.4,0.41,0,0,0,0,0,0,0,0,1,0,1
3,158,4,0,0,0,0.96,0.53,0,0,0,0,0,0,0,0,1,0,1
5,137,3,0,0,0,0.86,0.92,0,0,0,0,0,0,0,0,1,0,1
3,209,2,0,0,0,0.68,0.85,0,0,0,1,0,0,0,0,0,0,1
3,206,2,0,0,0,0.56,0.64,0,0,0,0,0,0,0,0,0,0,1
3,230,2,0,0,0,0.65,0.56,0,0,0,0,0,0,0,0,0,0,0
5,239,3,0,0,0,0.98,0.61,0,0,0,0,0,0,0,0,0,1,0
5,159,6,0,0,0,0.18,0.51,0,0,0,0,0,0,0,0,0,0,1
4,244,2,0,0,0,0.66,0.65,0,0,0,0,0,0,0,0,0,0,1
5,259,5,0,0,0,0.14,0.51,0,0,0,0,0,1,0,0,0,0,1
5,245,3,1,0,0,0.94,0.8,0,0,0,0,0,1,0,0,0,0,1
3,141,2,1,0,0,0.56,1.0,0,0,0,0,0,1,0,0,0,1,0
5,202,4,0,0,0,0.56,0.8,0,0,0,0,0,1,0,0,0,1,0
5,143,3,1,0,0,0.59,0.89,0,0,0,0,0,0,0,0,0,1,0
4,286,5,1,0,0,0.63,0.62,1,0,0,0,0,0,0,0,0,1,0
5,173,3,0,0,0,0.97,0.88,1,0,0,0,0,0,0,0,0,1,0
5,195,3,0,0,0,0.76,0.7,1,0,0,0,0,0,0,0,0,1,0
4,167,4,0,0,0,0.85,0.58,1,0,0,0,0,0,0,0,0,1,0
5,197,4,1,0,0,0.23,0.73,1,0,0,0,0,0,0,0,0,1,0
3,255,5,0,0,0,0.68,0.62,1,0,0,0,0,0,0,0,0,1,0
3,274,3,0,0,0,0.71,0.73,0,0,0,0,1,0,0,0,0,1,0
3,192,2,0,0,0,0.5,0.59,0,0,0,0,0,0,1,0,0,1,0
3,225,3,0,0,0,0.61,0.7,0,1,0,0,0,0,0,0,0,1,0
3,209,2,1,0,0,0.99,0.65,0,0,0,0,0,0,0,1,0,1,0
5,222,3,0,0,0,0.97,0.86,0,0,0,0,0,0,0,0,1,1,0
5,208,2,0,0,0,0.82,0.71,0,0,0,1,0,0,0,0,0,1,0
5,162,5,0,0,0,0.72,0.68,0,0,0,0,1,0,0,0,0,1,0
3,135,2,0,0,0,0.53,0.74,0,0,0,0,1,0,0,0,0,1,0
4,200,3,0,0,0,0.55,0.87,0,0,0,0,1,0,0,0,0,1,0
4,159,4,0,0,0,0.52,0.53,0,0,0,0,0,0,1,0,0,1,0
5,156,2,0,0,0,0.8,0.81,0,0,0,0,0,0,1,0,0,1,0
4,169,3,1,0,0,0.51,0.95,0,0,0,0,0,0,1,0,0,1,0
4,154,3,0,0,0,0.66,0.65,0,0,0,0,0,0,1,0,0,0,1
2,169,3,0,0,0,0.56,0.43,0,0,0,0,0,0,1,0,0,0,1
3,233,3,1,0,0,0.5,0.84,0,0,0,0,0,0,1,0,0,0,1
3,218,2,1,0,0,0.94,0.78,0,0,0,0,0,0,1,0,0,0,1
4,279,6,0,0,0,0.42,0.8,0,0,0,0,0,0,1,0,0,0,1
3,195,3,0,0,0,0.6,0.61,0,0,0,0,0,0,1,0,0,0,1
4,223,3,0,0,0,0.55,0.71,0,0,0,0,0,0,1,0,0,0,1
3,275,4,1,0,0,0.76,0.72,0,0,0,0,0,0,1,0,0,0,1
3,234,3,1,0,0,0.84,0.74,0,0,0,0,0,0,1,0,0,0,1
4,113,6,0,0,0,0.33,0.62,0,0,0,0,0,0,1,0,0,0,1
3,133,5,0,0,0,0.61,0.95,0,0,0,0,0,0,1,0,0,0,1
5,158,4,0,0,0,0.91,0.93,0,0,0,0,0,0,1,0,0,0,1
4,214,3,0,0,0,0.73,0.74,0,0,0,0,0,0,1,0,0,0,0
4,272,4,0,0,0,0.87,0.67,0,0,0,0,0,0,1,0,0,1,0
2,127,4,0,0,0,0.38,0.42,0,0,0,0,0,0,1,0,0,0,1
4,141,3,1,0,0,0.8,0.51,0,0,0,0,0,0,1,0,0,0,1
5,263,3,1,0,0,0.69,0.8,0,1,0,0,0,0,0,0,0,0,1
5,174,5,0,0,0,0.99,0.92,0,1,0,0,0,0,0,0,0,0,1
5,246,2,1,0,0,0.92,0.76,0,1,0,0,0,0,0,0,0,1,0
3,201,2,0,0,0,0.6,0.88,0,0,1,0,0,0,0,0,0,1,0
3,181,3,0,0,0,0.89,0.93,0,0,1,0,0,0,0,0,0,1,0
3,238,2,0,0,0,0.91,0.93,0,0,1,0,0,0,0,0,0,1,0
3,167,2,0,0,0,0.35,0.52,0,0,1,0,0,0,0,0,0,1,0
5,224,2,0,0,0,0.88,0.68,0,0,0,0,0,0,0,0,1,1,0
3,182,3,1,0,0,0.66,0.69,0,0,0,0,0,0,0,0,1,1,0
4,189,2,0,0,0,0.21,0.55,0,0,0,0,0,0,0,0,1,1,0
3,169,2,1,0,0,0.78,0.64,0,0,0,0,0,0,0,0,1,0,1
4,287,5,0,0,0,0.21,0.96,0,0,0,0,0,0,0,0,1,0,1
3,150,2,0,0,0,0.64,0.94,0,0,0,0,0,0,0,0,1,0,1
4,146,2,0,0,0,0.68,0.95,0,0,0,0,0,0,0,0,1,0,1
4,162,4,0,0,0,0.99,0.87,0,0,0,0,0,0,0,0,1,0,1
4,158,5,0,0,0,0.85,0.55,0,0,0,0,0,0,0,0,1,0,1
3,185,2,0,0,0,0.86,0.51,0,0,0,0,0,0,0,0,1,0,1
3,214,3,0,0,0,0.89,0.98,0,0,0,0,0,0,0,0,1,0,1
4,200,3,0,0,0,0.49,0.85,0,0,0,0,0,0,0,1,0,0,1
4,219,2,0,0,0,0.76,0.97,0,0,0,0,0,0,0,1,0,0,1
3,218,3,0,0,0,0.79,0.87,0,0,0,0,0,0,0,1,0,0,1
4,237,2,0,0,0,0.89,0.64,0,0,0,0,0,0,0,1,0,0,1
3,105,3,0,0,0,0.34,0.51,0,0,0,0,0,0,0,1,0,0,1
3,251,3,1,0,0,0.81,0.92,0,0,0,0,0,0,0,1,0,0,1
3,227,2,0,0,0,0.96,0.7,0,0,0,0,0,0,0,1,0,0,1
3,158,2,0,0,0,0.7,0.87,0,0,0,0,0,0,0,1,0,0,1
4,252,2,0,0,0,0.92,0.61,0,0,0,0,0,0,0,1,0,0,1
4,198,3,0,0,0,0.5,0.76,0,0,0,0,0,0,0,1,0,0,1
2,192,3,0,0,0,0.75,0.72,0,0,0,0,0,0,0,1,0,0,1
2,139,4,0,0,0,0.42,0.38,0,0,0,0,0,0,0,0,1,0,1
6,205,3,0,0,0,0.29,0.4,0,0,0,0,0,0,0,0,1,0,1
3,224,3,0,0,0,0.91,0.48,0,0,0,0,0,0,0,0,1,0,1
4,267,4,0,0,0,0.55,0.97,0,0,0,1,0,0,0,0,0,0,1
4,200,3,1,0,0,0.57,0.81,0,0,0,0,0,0,0,0,0,0,1
3,97,6,0,0,0,0.27,0.48,0,0,0,0,0,0,0,0,0,0,1
6,253,3,0,0,0,0.7,0.43,0,0,0,0,0,0,0,0,0,0,0
4,191,2,0,0,0,0.63,0.68,0,0,0,0,0,0,0,0,0,0,0
5,199,2,1,0,0,0.97,0.63,0,0,0,0,0,0,0,0,0,0,0
3,127,4,0,0,0,0.28,0.52,0,0,0,0,0,1,0,0,0,0,0
3,187,2,0,0,0,0.7,0.6,0,0,0,0,0,1,0,0,0,0,0
4,215,3,0,0,0,0.83,0.51,0,0,0,0,0,1,0,0,0,0,0
4,176,6,1,0,0,0.22,0.76,0,0,0,0,0,1,0,0,0,0,0
3,194,2,0,0,0,0.55,0.47,0,0,0,0,0,0,0,0,0,0,0
3,216,3,0,0,0,0.33,0.77,1,0,0,0,0,0,0,0,0,0,0
4,185,3,0,0,0,0.5,0.78,1,0,0,0,0,0,0,0,0,0,0
5,140,3,0,0,0,0.93,0.88,1,0,0,0,0,0,0,0,0,0,0
3,260,4,0,0,0,0.77,0.66,1,0,0,0,0,0,0,0,0,0,0
5,137,4,0,0,0,0.93,0.97,1,0,0,0,0,0,0,0,0,1,0
4,151,2,0,0,0,0.72,1.0,1,0,0,0,0,0,0,0,0,1,0
3,152,2,0,0,0,0.78,0.53,0,0,0,0,1,0,0,0,0,1,0
4,166,2,0,0,0,0.55,0.75,0,0,0,0,0,0,1,0,0,1,0
3,261,2,0,0,0,0.39,0.86,0,1,0,0,0,0,0,0,0,1,0
3,235,3,0,0,0,0.67,0.78,0,0,0,0,0,0,0,1,0,1,0
3,201,2,0,0,0,0.61,0.89,0,0,0,0,0,0,0,0,1,1,0
6,250,5,1,0,0,0.6,0.69,0,0,0,1,0,0,0,0,0,1,0
4,146,2,0,0,0,0.48,0.64,0,0,0,0,1,0,0,0,0,1,0
4,195,3,0,0,0,0.75,0.84,0,0,0,0,1,0,0,0,0,1,0
4,259,3,0,0,0,0.87,0.58,0,0,0,0,1,0,0,0,0,1,0
4,166,4,1,0,0,0.51,0.54,0,0,0,0,0,0,1,0,0,1,0
4,188,4,1,0,0,0.63,0.9,0,0,0,0,0,0,1,0,0,1,0
3,203,2,0,0,0,0.6,0.57,0,0,0,0,0,0,1,0,0,1,0
3,167,3,0,0,0,0.7,0.99,0,0,0,0,0,0,1,0,0,1,0
2,258,3,1,0,0,0.5,0.99,0,0,0,0,0,0,1,0,0,0,1
2,126,3,0,0,0,0.59,0.51,0,0,0,0,0,0,1,0,0,0,1
6,246,4,0,0,0,0.52,0.39,0,0,0,0,0,0,1,0,0,0,1
3,205,3,0,0,0,0.55,0.49,0,0,0,0,0,0,1,0,0,0,1
5,201,3,1,0,0,0.81,0.62,0,0,0,0,0,0,1,0,0,0,1
4,197,3,0,0,0,0.94,0.98,0,0,0,0,0,0,1,0,0,0,1
3,272,3,0,0,0,0.98,0.61,0,0,0,0,0,0,1,0,0,0,1
4,206,2,0,0,0,0.83,0.84,0,0,0,0,0,0,1,0,0,0,1
3,184,3,0,0,0,0.93,0.62,0,0,0,0,0,0,1,0,0,0,1
3,199,2,0,0,0,0.99,0.54,0,0,0,0,0,0,1,0,0,0,1
4,220,3,0,0,0,0.55,0.57,0,0,0,0,0,0,1,0,0,0,1
3,233,3,0,0,0,0.96,0.83,0,0,0,0,0,0,1,0,0,0,1
3,221,3,0,0,0,0.28,0.77,0,0,0,0,0,0,1,0,0,0,0
6,168,5,1,0,0,0.97,0.6,0,0,0,0,0,0,1,0,0,0,0
3,251,3,0,0,0,0.8,0.78,0,0,0,0,0,0,1,0,0,0,0
2,188,3,0,0,0,0.75,0.55,0,1,0,0,0,0,0,0,0,0,0
3,203,3,0,0,0,0.89,0.88,0,1,0,0,0,0,0,0,0,0,0
5,168,2,1,0,0,0.6,0.76,0,1,0,0,0,0,0,0,0,0,0
3,227,2,1,0,0,0.73,0.98,0,0,1,0,0,0,0,0,0,0,0
4,159,2,0,0,0,0.88,0.75,0,0,1,0,0,0,0,0,0,0,0
3,159,3,0,0,0,0.5,0.7,0,0,1,0,0,0,0,0,0,1,0
5,275,5,0,0,0,0.53,0.78,0,0,1,0,0,0,0,0,0,1,0
6,283,2,0,0,0,0.95,0.43,0,0,0,0,0,0,0,0,1,1,0
5,169,3,0,0,0,0.94,0.53,0,0,0,0,0,0,0,0,1,1,0
3,227,4,1,0,0,0.49,0.8,0,0,0,0,0,0,0,0,1,1,0
3,147,4,0,0,0,0.59,0.57,0,0,0,0,0,0,0,0,1,1,0
3,227,2,0,0,0,0.51,0.91,0,0,0,0,0,0,0,0,1,1,0
4,166,3,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0,1,1,0
4,168,6,0,0,0,0.76,0.94,0,0,0,0,0,0,0,0,1,0,1
3,229,6,0,0,0,0.12,0.59,0,0,0,0,0,0,0,0,1,0,1
3,134,3,0,0,0,0.84,0.65,0,0,0,0,0,0,0,0,1,0,1
3,196,3,0,0,0,0.94,0.81,0,0,0,0,0,0,0,0,1,0,1
4,181,3,0,0,0,0.63,0.84,0,0,0,0,0,0,0,0,1,0,1
4,177,3,1,0,0,0.79,0.99,0,0,0,0,0,0,0,1,0,0,1
3,272,2,1,0,0,0.85,0.68,0,0,0,0,0,0,0,1,0,0,1
3,213,3,0,0,0,0.74,0.52,0,0,0,0,0,0,0,1,0,0,1
6,220,3,0,0,0,0.23,0.75,0,0,0,0,0,0,0,1,0,0,1
4,274,2,0,0,0,0.62,0.51,0,0,0,0,0,0,0,1,0,0,1
6,242,6,0,0,0,0.36,0.56,0,0,0,0,0,0,0,1,0,0,1
4,182,3,0,0,0,0.7,0.83,0,0,0,0,0,0,0,1,0,0,1
5,172,4,0,0,0,0.57,0.75,0,0,0,0,0,0,0,1,0,0,1
3,226,3,0,0,0,0.83,0.99,0,0,0,0,0,0,0,1,0,0,1
3,132,2,0,0,0,0.71,0.96,0,0,0,0,0,0,0,1,0,0,1
6,121,3,0,0,0,0.23,0.72,0,0,0,0,0,0,0,1,0,0,1
4,207,2,0,0,0,0.59,0.69,0,0,0,0,0,0,0,0,1,0,1
2,141,3,0,0,0,0.69,0.61,0,0,0,0,0,0,0,0,1,0,1
5,189,3,0,0,0,0.63,0.81,0,0,0,0,0,0,0,0,1,0,1
6,269,4,1,0,0,0.9,0.59,0,0,0,1,0,0,0,0,0,0,1
4,200,4,0,0,0,0.31,0.57,0,0,0,0,0,0,0,0,0,0,1
3,199,2,0,0,0,0.92,0.62,0,0,0,0,0,0,0,0,0,0,1
4,213,3,0,0,0,0.96,0.87,0,0,0,0,0,0,0,0,0,0,1
6,105,4,0,0,0,0.66,0.51,0,0,0,0,0,0,0,0,0,0,0
4,141,2,0,0,0,0.48,0.97,0,0,0,0,0,0,0,0,0,1,0
3,255,3,1,0,0,0.15,0.55,0,0,0,0,0,1,0,0,0,0,1
3,217,4,0,0,0,0.59,0.79,0,0,0,0,0,1,0,0,0,0,1
6,165,5,0,0,0,0.66,0.85,0,0,0,0,0,1,0,0,0,0,1
5,220,2,0,0,0,0.69,0.92,0,0,0,0,0,1,0,0,0,0,1
4,241,4,0,0,0,0.65,0.79,0,0,0,0,0,0,0,0,0,0,1
5,274,3,0,0,0,0.58,0.94,1,0,0,0,0,0,0,0,0,0,1
4,224,4,0,0,0,0.72,0.57,1,0,0,0,0,0,0,0,0,0,1
5,240,5,0,0,0,0.65,0.99,1,0,0,0,0,0,0,0,0,0,1
5,210,3,0,0,0,0.63,0.77,1,0,0,0,0,0,0,0,0,0,1
3,215,2,0,0,0,0.55,0.87,1,0,0,0,0,0,0,0,0,0,1
4,254,2,0,0,0,0.74,0.56,0,0,0,0,1,0,0,0,0,1,0
4,150,4,1,0,0,0.58,0.84,0,0,0,0,0,0,1,0,0,1,0
4,177,3,0,0,0,0.71,0.72,0,1,0,0,0,0,0,0,0,1,0
5,101,4,1,0,0,0.83,0.37,0,0,0,0,0,0,0,1,0,1,0
3,183,2,0,0,0,0.63,0.52,0,0,0,0,0,0,0,0,1,1,0
3,224,3,0,0,0,0.56,0.61,0,0,0,1,0,0,0,0,0,1,0
3,263,3,0,0,0,0.88,0.55,0,0,0,0,1,0,0,0,0,1,0
3,207,2,0,0,0,0.82,0.55,0,0,0,0,1,0,0,0,0,0,0
3,243,3,0,0,0,0.69,0.72,0,0,0,0,1,0,0,0,0,1,0
3,157,4,1,0,0,0.57,0.54,0,0,0,0,0,0,1,0,0,0,0
3,242,3,0,0,0,0.75,0.69,0,0,0,0,0,0,1,0,0,0,0
4,265,2,0,0,0,0.6,0.98,0,0,0,0,0,0,1,0,0,1,0
3,196,4,0,0,0,0.96,0.92,0,0,0,0,0,0,1,0,0,1,0
4,135,2,0,0,0,0.75,0.67,0,0,0,0,0,0,1,0,0,0,0
6,270,3,0,0,0,1.0,0.61,0,0,0,0,0,0,1,0,0,1,0
4,201,2,0,0,0,0.92,0.97,0,0,0,0,0,0,1,0,0,0,1
5,225,4,0,0,0,0.84,0.93,0,0,0,0,0,0,1,0,0,0,0
4,205,3,0,0,0,0.82,0.77,0,0,0,0,0,0,1,0,0,0,1
3,131,3,0,0,0,0.74,0.42,0,0,0,0,0,0,1,0,0,0,1
2,118,4,0,0,0,0.21,0.39,0,0,0,0,0,0,1,0,0,0,1
5,187,3,0,0,0,0.62,0.64,0,0,0,0,0,0,1,0,0,0,1
3,275,2,0,0,0,0.54,0.48,0,0,0,0,0,0,1,0,0,0,0
5,125,4,0,0,0,0.55,0.97,0,0,0,0,0,0,1,0,0,0,1
4,270,3,1,0,0,0.84,0.55,0,0,0,0,0,0,1,0,0,0,1
2,123,2,0,0,0,0.61,0.56,0,0,0,0,0,0,1,0,0,0,1
3,281,3,0,0,0,0.64,0.53,0,0,0,0,0,0,1,0,0,0,0
3,223,2,0,0,0,0.92,0.51,0,0,0,0,0,0,1,0,0,0,1
3,268,2,0,0,0,0.86,0.87,0,0,0,0,0,0,1,0,0,0,0
4,174,3,0,0,0,0.6,0.74,0,1,0,0,0,0,0,0,0,1,0
3,162,3,1,0,0,0.86,0.92,0,1,0,0,0,0,0,0,0,0,1
3,192,3,0,0,0,0.55,0.51,0,1,0,0,0,0,0,0,0,0,1
4,178,3,0,0,0,0.54,0.58,0,0,1,0,0,0,0,0,0,0,1
3,250,2,0,0,0,0.49,0.9,0,0,1,0,0,0,0,0,0,0,1
3,262,4,0,0,0,0.98,0.72,0,0,1,0,0,0,0,0,0,1,0
